ID,Race,Age,Gender,undergrad_gpa,math_camp,gre_verbal,gre_quant,gre_total,graduate_gpa
0542,Black,21,Male,1.61,FALSE,153,162,315,1.07
647,White,20,Female,3.12,TRUE,135,132,267,3.06
1591,White,23,Trans*,1.4,FALSE,132,131,263,3
212,White,27,Female,2.78,TRUE,159,135,294,3.39
481,White,28,Female,2.1,TRUE,134,139,273,3.43
0105,White,30,Male,3.59,FALSE,143,169,312,3.49
1677,White,22,Male,1.26,FALSE,159,161,320,2.56
0684,Hispanic,27,Trans*,2.89,FALSE,134,134,268,2.92
0961,Hispanic,22,Trans*,2.5,FALSE,147,153,300,2.9
766,White,29,Male,2.55,TRUE,153,132,285,3.15
360,Hispanic,21,Male,2.28,TRUE,146,135,281,3.6
0013,Hispanic,29,Trans*,1.5,FALSE,138,141,279,3.5
188,White,22,Trans*,2.84,TRUE,146,144,290,2.98
394,Hispanic,30,Male,1.47,FALSE,137,134,271,2.76
112,White,20,Male,2.53,TRUE,143,130,273,3.78
1797,White,27,Male,3.12,FALSE,145,153,298,3.66
1088,White,24,Female,2.44,FALSE,160,136,296,2.9
1208,White,25,Male,1.62,FALSE,143,151,294,3.83
1848,Black,28,Trans*,3.71,FALSE,153,160,313,3.72
123,Native,21,Female,3.31,TRUE,131,133,264,3.05
138,Black,30,Trans*,2.01,FALSE,135,133,268,2.73
0279,White,21,Male,2.92,FALSE,137,169,306,2.73
0054,White,27,Male,2.26,FALSE,150,145,295,2.71
0470,Hispanic,23,Trans*,3.33,FALSE,141,163,304,2.74
176,Hispanic,21,Female,2.13,TRUE,136,138,274,3.61
1410,Asian,28,Trans*,1.16,FALSE,139,143,282,1.18
0505,White,27,Male,3.79,FALSE,133,150,283,3.08
1337,Native,27,Male,2.13,FALSE,140,156,296,3.59
154,Black,21,Male,2.95,TRUE,148,131,279,3.21
1401,Hispanic,28,Trans*,3.15,FALSE,156,147,303,2.39
749,Black,26,Trans*,2.14,FALSE,143,133,276,2.76
049,White,29,Trans*,2.96,TRUE,166,136,302,3.56
266,White,26,Male,3.07,TRUE,160,130,290,3.55
0079,White,23,Female,1.18,FALSE,155,161,316,3.56
344,Bi-Racial,27,Male,2.3,TRUE,148,146,294,3.81
155,White,30,Trans*,2.41,TRUE,134,130,264,3.99
522,White,20,Trans*,2.62,TRUE,149,130,279,3.66
233,White,28,Male,2.35,TRUE,141,140,281,3.79
0774,White,30,Trans*,2.84,FALSE,132,167,299,2.71
357,White,21,Male,3.03,TRUE,142,146,288,2.93
065,White,21,Trans*,2.66,FALSE,135,141,276,2.39
171,Hispanic,23,Female,1.67,TRUE,148,141,289,3.41
103,Black,26,Male,1.92,FALSE,142,134,276,2.4
1107,Asian,25,Male,1.82,FALSE,169,161,330,3.77
1036,White,26,Trans*,1.75,FALSE,137,160,297,2.55
1025,White,24,Male,1.4,FALSE,145,155,300,3.63
0590,White,21,Female,1.72,FALSE,133,168,301,2.55
0532,White,24,Male,2.59,FALSE,161,153,314,3.59
1894,Hispanic,20,Trans*,3.46,FALSE,166,141,307,2.99
217,Hispanic,21,Female,3.3,TRUE,142,132,274,2.54
377,Hispanic,21,Trans*,2.9,TRUE,153,132,285,2.2
389,Bi-Racial,27,Male,2.61,TRUE,130,131,261,2.59
1514,White,20,Trans*,1.04,FALSE,157,141,298,3.16
537,White,26,Trans*,2.94,FALSE,143,139,282,2.7
018,White,26,Female,1.91,FALSE,161,138,299,3.06
765,White,29,Female,2.28,TRUE,146,132,278,3.47
304,White,25,Male,2.32,TRUE,148,135,283,2.68
0460,White,22,Male,2.83,FALSE,168,141,309,3.78
0162,White,27,Female,3.31,FALSE,134,163,297,2.32
731,White,23,Trans*,2.91,FALSE,147,138,285,2.44
1367,White,26,Male,1.31,FALSE,162,153,315,2.63
556,Hispanic,20,Trans*,2.48,FALSE,161,137,298,3.04
0851,White,27,Trans*,2.98,FALSE,158,158,316,3.05
342,White,24,Female,2.14,FALSE,146,132,278,2.43
156,Bi-Racial,21,Female,2.44,TRUE,146,142,288,3.85
1538,White,23,Female,1.99,FALSE,131,160,291,3.63
0454,Black,23,Trans*,1.08,FALSE,161,167,328,2.86
0308,White,21,Trans*,2.72,FALSE,141,163,304,3.26
0571,White,22,Trans*,3.27,FALSE,155,165,320,2.86
1606,Black,30,Trans*,1.35,FALSE,162,149,311,3.51
1709,White,21,Female,1.65,FALSE,150,165,315,3.5
0740,White,28,Male,2.41,FALSE,149,162,311,3.4
308,White,26,Trans*,2.17,FALSE,165,137,302,3.77
540,Black,24,Trans*,2.69,FALSE,144,156,300,2.52
521,Black,27,Trans*,2.73,TRUE,151,134,285,3.44
326,White,23,Male,1.64,TRUE,145,142,287,3.38
0626,White,22,Trans*,3.34,FALSE,138,165,303,2.67
132,White,25,Female,2.91,FALSE,145,153,298,2.67
066,Hispanic,21,Male,2.58,TRUE,154,142,296,3.81
1950,White,20,Male,2.46,FALSE,158,143,301,2.31
1534,White,26,Female,2.62,FALSE,147,168,315,2.76
1203,Hispanic,30,Trans*,1.84,FALSE,135,142,277,3.71
0408,Black,21,Female,2.74,FALSE,147,141,288,1.95
0019,Native,20,Trans*,2.92,FALSE,131,130,261,2.67
472,White,21,Male,3.15,TRUE,164,152,316,3.92
682,White,27,Male,2.32,TRUE,160,130,290,3.44
629,White,20,Male,2.53,TRUE,142,141,283,2.65
1582,White,26,Trans*,1.5,FALSE,139,151,290,3.98
1790,Black,20,Trans*,1.89,FALSE,135,166,301,2.92
1302,White,22,Trans*,2.55,FALSE,137,142,279,3.21
1378,Hispanic,21,Male,3.92,FALSE,169,147,316,3.89
1148,White,27,Male,2.41,FALSE,139,162,301,3.37
456,Hispanic,27,Trans*,2.01,TRUE,169,136,305,3.32
593,White,23,Male,2.54,FALSE,165,134,299,2.8
0830,White,21,Male,2.93,FALSE,139,147,286,3.82
146,White,26,Male,2.35,FALSE,156,132,288,1.52
710,White,20,Male,1.39,TRUE,135,131,266,2.73
0407,White,25,Trans*,2.99,FALSE,151,164,315,3.87
114,White,22,Male,1.98,FALSE,156,134,290,3.05
177,White,20,Trans*,3.11,TRUE,144,137,281,3.93
1670,White,25,Male,1.98,FALSE,148,131,279,2.59
0067,White,30,Male,3.29,FALSE,133,140,273,3.74
478,White,20,Male,2.28,FALSE,166,132,298,3.02
1210,Hispanic,22,Female,2.72,FALSE,148,159,307,1.62
390,Asian,21,Female,2.4,TRUE,142,136,278,3.41
209,White,30,Male,1.99,TRUE,144,136,280,2.58
1854,Native,26,Trans*,3.48,FALSE,134,131,265,3.99
0442,Hispanic,27,Trans*,2.49,FALSE,161,149,310,3.64
0812,White,25,Male,2.57,FALSE,143,136,279,3.35
1253,White,23,Trans*,2.9,FALSE,154,162,316,3.26
1755,White,25,Male,2.52,FALSE,137,170,307,3.16
487,Black,25,Male,2.22,FALSE,164,132,296,2.12
1540,White,27,Female,2.73,FALSE,156,141,297,3.92
347,White,28,Female,1.82,TRUE,164,140,304,3.91
0478,White,21,Female,2.08,FALSE,155,164,319,2.81
1924,White,20,Trans*,1.51,FALSE,135,141,276,1.55
335,White,21,Male,2.76,TRUE,152,137,289,3.59
1470,Hispanic,24,Trans*,2.09,FALSE,164,162,326,3.06
1434,White,21,Trans*,2.3,FALSE,148,156,304,3.94
151,Hispanic,28,Male,2.92,FALSE,138,133,271,2.66
346,White,21,Female,2.22,TRUE,134,136,270,3.67
515,White,30,Male,2.09,TRUE,150,131,281,3.62
384,White,30,Trans*,3,TRUE,133,146,279,3.16
1490,Hispanic,30,Trans*,1.47,FALSE,134,130,264,1.92
1729,Black,23,Female,2.55,FALSE,141,147,288,3.06
620,Black,27,Trans*,2.34,FALSE,134,132,266,2.34
1347,White,22,Trans*,2.5,FALSE,155,143,298,1.72
0892,Black,24,Male,2.47,FALSE,141,156,297,3.59
1151,Black,30,Male,2.95,FALSE,159,147,306,3.36
0339,Hispanic,22,Female,3.11,FALSE,144,161,305,3.49
689,White,23,Female,2.39,TRUE,154,133,287,3.79
0525,Hispanic,27,Female,2.96,FALSE,148,141,289,3.36
0983,White,30,Male,2.16,FALSE,145,155,300,3.34
131,White,20,Trans*,3.33,FALSE,163,135,298,3.18
577,White,21,Male,2.87,TRUE,164,135,299,3.94
0634,White,27,Male,3.26,FALSE,161,132,293,3.43
1316,Black,28,Trans*,1.77,FALSE,142,144,286,2.4
0558,White,25,Male,3.85,FALSE,142,168,310,2.32
0078,White,29,Trans*,2.45,FALSE,165,148,313,2.53
503,White,20,Trans*,2.6,FALSE,151,134,285,2.6
021,Black,22,Trans*,3.22,FALSE,140,143,283,2.76
685,Asian,26,Trans*,2.74,FALSE,163,145,308,2.8
687,Black,20,Male,2.79,TRUE,151,130,281,3.56
719,White,24,Female,1.98,FALSE,145,135,280,2.83
1526,White,23,Male,2.87,FALSE,148,164,312,3.42
1215,White,23,Trans*,2.21,FALSE,147,132,279,3.97
0907,White,28,Trans*,2.62,FALSE,152,163,315,3.12
094,White,24,Trans*,3.23,FALSE,146,138,284,2.65
0995,White,25,Trans*,2.36,FALSE,141,167,308,2.62
1527,White,26,Female,1.93,FALSE,159,158,317,3.53
050,Hispanic,30,Male,3.06,TRUE,140,134,274,3.61
549,White,28,Male,2.53,FALSE,146,135,281,3.02
474,Asian,21,Male,3.21,TRUE,139,140,279,3.05
1565,Bi-Racial,25,Female,2.47,FALSE,134,149,283,2.06
379,White,24,Male,2.33,TRUE,145,138,283,3.87
0827,White,23,Male,1.88,FALSE,151,155,306,3.58
0227,Black,23,Trans*,1.91,FALSE,166,135,301,3.59
247,White,21,Female,2.25,FALSE,137,141,278,3.24
427,White,20,Female,2.24,FALSE,154,134,288,3.44
306,White,23,Female,2.23,TRUE,132,134,266,3.77
079,White,22,Male,2.03,TRUE,146,130,276,3.18
417,Hispanic,24,Male,1.69,FALSE,136,144,280,3.48
294,White,27,Female,2.63,TRUE,154,132,286,3.75
703,Hispanic,25,Male,3.04,FALSE,140,131,271,2.92
1421,White,23,Female,1.91,FALSE,144,158,302,3.39
1697,White,29,Male,1.42,FALSE,149,146,295,2.95
1872,White,21,Male,1.66,FALSE,143,164,307,3.76
606,White,24,Female,2.56,TRUE,159,146,305,3.67
611,White,28,Female,2.1,TRUE,161,131,292,3.43
1441,White,27,Male,3.29,FALSE,152,165,317,3.62
464,White,20,Male,2.66,TRUE,148,152,300,3.65
1064,Black,23,Trans*,1.87,FALSE,168,161,329,3.42
0161,White,20,Trans*,2.11,FALSE,153,149,302,3.53
046,White,30,Trans*,2.24,TRUE,147,131,278,2.77
0621,Bi-Racial,30,Male,3.8,FALSE,142,132,274,3.52
458,White,22,Male,2.83,TRUE,134,140,274,2.47
0451,White,26,Male,3.64,FALSE,158,139,297,3.31
0954,White,22,Male,1.9,FALSE,142,131,273,3.22
0369,Asian,25,Trans*,1.06,FALSE,160,155,315,2.17
0473,Hispanic,29,Male,1.47,FALSE,146,130,276,3.93
648,White,27,Trans*,2.12,FALSE,151,130,281,3.39
1173,White,23,Trans*,2.04,FALSE,157,146,303,3.41
0356,White,26,Trans*,1.69,FALSE,148,149,297,1.44
0808,White,23,Male,2.66,FALSE,150,149,299,2.59
0491,Black,27,Female,2.27,FALSE,150,131,281,3.77
372,White,27,Trans*,2.44,TRUE,163,132,295,3.27
0319,White,22,Female,1.73,FALSE,138,145,283,3.54
602,White,30,Male,2.97,TRUE,131,132,263,3.41
119,White,28,Trans*,3.12,TRUE,155,137,292,3.53
062,White,29,Trans*,3.41,TRUE,157,137,294,2.7
184,Bi-Racial,23,Female,2.62,FALSE,154,130,284,3.11
0236,Hispanic,22,Female,1.64,FALSE,149,141,290,1.96
0906,Hispanic,26,Female,2.53,FALSE,147,163,310,2.89
0825,White,23,Trans*,1.84,FALSE,136,170,306,3.63
672,Asian,25,Male,1.85,TRUE,150,139,289,3.04
286,White,27,Female,2.82,FALSE,153,138,291,2.91
548,Black,27,Male,2.81,TRUE,133,142,275,3.78
1245,Bi-Racial,23,Trans*,2.37,FALSE,161,133,294,2.41
1788,Hispanic,22,Trans*,1.58,FALSE,146,138,284,3.77
0002,Black,23,Trans*,2.52,FALSE,153,131,284,2.62
0467,White,24,Female,2.28,FALSE,137,143,280,2.34
183,White,24,Male,2.59,TRUE,132,137,269,3.23
0420,Hispanic,23,Female,1.14,FALSE,163,158,321,2.83
0782,White,21,Female,2.54,FALSE,135,150,285,3.53
1196,White,21,Male,1.07,FALSE,133,131,264,2.09
197,Black,20,Trans*,2.63,TRUE,146,142,288,2.79
0344,White,21,Trans*,1.47,FALSE,147,151,298,2.89
1933,White,25,Trans*,2.46,FALSE,148,150,298,3.48
433,Hispanic,28,Female,3.11,FALSE,148,132,280,2.85
0057,Hispanic,20,Male,2.89,FALSE,134,158,292,3.4
367,Hispanic,27,Female,2.38,TRUE,148,144,292,3.69
1871,Asian,28,Trans*,3.51,FALSE,135,166,301,3.88
351,Hispanic,24,Female,3.43,FALSE,152,147,299,3.44
0555,White,20,Female,3.4,FALSE,141,155,296,3.1
712,White,24,Trans*,2.41,FALSE,149,132,281,3.29
246,Hispanic,20,Female,2.92,FALSE,144,134,278,2.74
099,Black,23,Female,1.66,FALSE,140,137,277,3.21
010,White,29,Male,2.9,FALSE,149,131,280,3.72
1311,Hispanic,22,Trans*,2.11,FALSE,148,138,286,3.25
0619,White,21,Female,3.02,FALSE,141,133,274,2.92
0423,White,26,Male,1.37,FALSE,138,148,286,2.77
470,White,25,Female,2.29,TRUE,138,133,271,3.72
0712,Hawaiian,28,Female,3.18,FALSE,144,139,283,3.94
276,White,27,Trans*,3.1,TRUE,161,137,298,3.45
571,Hispanic,24,Trans*,2.99,FALSE,134,131,265,3.91
0414,Native,20,Female,2.13,FALSE,149,145,294,2.88
707,Hispanic,21,Female,2.64,FALSE,168,136,304,2.63
0231,White,25,Male,1.99,FALSE,157,148,305,2.71
0185,White,25,Trans*,2.42,FALSE,140,164,304,2.39
643,White,30,Female,2.85,TRUE,156,134,290,3.29
0652,White,25,Female,1.85,FALSE,148,166,314,1.6
1847,White,29,Female,3.29,FALSE,138,142,280,1.16
224,White,30,Trans*,2.71,TRUE,166,134,300,3.19
231,White,28,Trans*,2.68,FALSE,157,161,318,3.34
530,White,27,Male,2.65,TRUE,146,132,278,2.84
1222,White,27,Male,2.64,FALSE,147,159,306,3.4
523,White,28,Male,2.63,TRUE,151,130,281,2.85
1930,Black,23,Male,2.44,FALSE,156,162,318,2.67
0127,White,29,Trans*,1.37,FALSE,146,133,279,2.86
475,White,24,Trans*,2.87,FALSE,154,134,288,3.05
557,White,25,Female,2.52,TRUE,130,131,261,3.47
1504,White,28,Male,3.02,FALSE,158,166,324,2.28
628,White,25,Female,2.8,FALSE,144,134,278,2.32
0637,White,24,Female,2.7,FALSE,150,143,293,1.31
0036,Hispanic,25,Male,2.86,FALSE,156,162,318,3.38
649,White,22,Female,1.73,TRUE,166,144,310,3.29
0715,White,22,Female,1.26,FALSE,151,130,281,3.76
1226,White,28,Male,1.67,FALSE,141,147,288,2.28
746,Black,20,Male,2.69,FALSE,155,147,302,1.96
1771,White,20,Trans*,2.9,FALSE,131,138,269,3.07
1617,White,24,Female,1.54,FALSE,141,164,305,3.32
0048,White,21,Trans*,3.46,FALSE,148,159,307,2.84
009,Hispanic,23,Trans*,2.15,TRUE,143,135,278,3.82
386,White,26,Male,2.71,TRUE,158,142,300,3.02
593,White,26,Trans*,2.73,TRUE,154,131,285,3.61
741,White,22,Female,2.71,FALSE,144,136,280,2.92
0276,Asian,27,Trans*,2.58,FALSE,134,156,290,1.78
1846,White,27,Male,3.05,FALSE,158,150,308,3.61
0646,White,20,Male,2.9,FALSE,144,136,280,3.18
1826,Black,24,Trans*,2.58,FALSE,131,158,289,3.42
0888,White,24,Trans*,2.41,FALSE,146,157,303,2.78
407,Hispanic,30,Trans*,2.59,TRUE,143,135,278,2.85
086,Black,20,Male,2.46,TRUE,135,143,278,2.75
0418,Black,28,Male,2.75,FALSE,148,162,310,2.52
0627,White,29,Trans*,1.25,FALSE,155,166,321,3.2
203,White,22,Trans*,2.78,TRUE,146,153,299,3.93
729,White,27,Trans*,2.74,FALSE,141,136,277,3.37
375,White,27,Female,1.71,TRUE,138,134,272,3.22
595,White,23,Male,1.53,TRUE,134,130,264,3.53
534,Asian,25,Male,2.96,FALSE,145,134,279,3.49
489,White,20,Female,3.15,FALSE,144,134,278,3.13
420,White,27,Female,2.69,TRUE,151,138,289,3.11
041,White,27,Male,2.92,TRUE,148,135,283,2.89
473,White,30,Trans*,1.83,TRUE,149,132,281,2.82
689,White,22,Male,2.52,FALSE,151,131,282,2.35
036,White,24,Male,3.13,FALSE,149,143,292,2.28
0908,White,21,Male,3.44,FALSE,155,164,319,3.17
1552,Asian,26,Female,2.97,FALSE,132,169,301,3.85
619,Hispanic,25,Female,2.39,FALSE,131,133,264,3.1
1079,White,20,Male,3.68,FALSE,132,167,299,3.33
723,White,21,Male,2.16,FALSE,138,146,284,3.47
0151,White,27,Male,2.15,FALSE,137,152,289,3.08
0492,White,25,Trans*,1.49,FALSE,146,133,279,3.21
0249,Hispanic,29,Female,1.35,FALSE,151,144,295,1.3
248,Black,26,Trans*,2.92,FALSE,147,144,291,2.84
1665,Hispanic,22,Female,3.51,FALSE,150,143,293,3.95
349,Hispanic,25,Female,2.15,FALSE,163,147,310,3.86
1774,White,24,Male,1.71,FALSE,145,163,308,3.26
101,White,25,Male,2.79,TRUE,144,130,274,3.73
783,Black,28,Male,1.95,FALSE,164,137,301,2.79
0118,Black,24,Trans*,2.51,FALSE,141,131,272,3.09
1415,White,22,Male,1.6,FALSE,163,148,311,2.19
0527,Hispanic,28,Female,1.59,FALSE,134,152,286,3.2
524,Asian,23,Female,2.72,TRUE,130,131,261,3.58
752,Hispanic,21,Trans*,3.14,TRUE,152,157,309,3.7
525,White,23,Male,2.99,TRUE,135,134,269,3.04
780,White,25,Female,2.66,FALSE,156,132,288,2.86
774,Hispanic,30,Male,3.04,FALSE,148,133,281,2.73
0561,Hispanic,26,Trans*,1.9,FALSE,154,159,313,1.72
740,Black,22,Trans*,2.75,FALSE,155,136,291,2.43
392,Hispanic,27,Female,2.67,TRUE,154,134,288,3.39
0331,White,24,Female,1.38,FALSE,143,165,308,3.77
162,White,28,Trans*,1.75,FALSE,134,135,269,3.23
1349,White,23,Male,2.1,FALSE,137,143,280,2.65
1948,White,27,Trans*,2.29,FALSE,134,164,298,3.55
1796,White,25,Female,1.53,FALSE,148,155,303,3.37
0175,White,23,Female,3.1,FALSE,137,161,298,2.53
1831,White,25,Female,3.35,FALSE,168,144,312,3.27
1108,White,29,Trans*,1.08,FALSE,165,133,298,3.75
091,Black,21,Male,2.57,FALSE,145,134,279,2.83
1976,White,27,Male,3.02,FALSE,133,139,272,2.49
668,White,22,Trans*,3.14,TRUE,135,135,270,3.24
1201,White,27,Female,1.48,FALSE,146,165,311,3.68
119,White,26,Male,1.8,FALSE,157,132,289,1.52
274,Hispanic,30,Female,2.92,FALSE,131,134,265,2.66
031,White,23,Female,2.8,TRUE,159,130,289,2.91
466,White,28,Trans*,2.26,FALSE,149,133,282,3.62
0374,White,21,Trans*,1.13,FALSE,136,141,277,2.97
1385,White,23,Female,3.76,FALSE,166,158,324,3.93
1857,Black,29,Female,3.01,FALSE,156,154,310,3.35
0444,White,30,Male,3.18,FALSE,155,145,300,1.67
0156,Bi-Racial,26,Trans*,1.55,FALSE,154,163,317,2.8
0955,White,22,Trans*,1.51,FALSE,141,147,288,3.7
0706,White,22,Male,2.11,FALSE,149,139,288,2.54
1119,White,29,Female,3.68,FALSE,161,147,308,1.73
113,Asian,24,Male,2.89,TRUE,130,144,274,3.59
042,White,28,Male,1.77,FALSE,130,132,262,3.56
1558,Hispanic,20,Trans*,1.67,FALSE,145,148,293,2.01
1103,White,30,Trans*,3.01,FALSE,133,167,300,3.63
0062,Hispanic,20,Trans*,2.9,FALSE,131,165,296,3.46
0480,Hispanic,26,Male,2.98,FALSE,159,160,319,3.2
0430,White,30,Female,2.31,FALSE,134,170,304,3.82
0299,White,28,Female,3.72,FALSE,149,170,319,2.64
186,White,28,Female,2.24,TRUE,163,135,298,2.61
379,White,29,Trans*,2.72,FALSE,143,140,283,2.93
600,Black,29,Trans*,2.44,FALSE,147,143,290,3.35
0502,White,26,Male,3.73,FALSE,152,142,294,2.84
1167,White,24,Trans*,2.04,FALSE,138,160,298,3.88
0094,White,24,Female,2.28,FALSE,156,164,320,2.79
1209,Hispanic,20,Trans*,2.38,FALSE,154,162,316,2.93
1052,Hispanic,25,Female,1.07,FALSE,148,162,310,3.46
0243,White,30,Trans*,1.23,FALSE,133,169,302,2.69
775,Hispanic,23,Female,3.42,FALSE,134,133,267,3.15
0419,White,29,Female,3.25,FALSE,132,146,278,3.24
449,White,23,Male,2.73,TRUE,143,149,292,3.53
265,Black,20,Trans*,2.84,FALSE,130,135,265,2.06
617,Hispanic,24,Male,2.42,FALSE,151,138,289,2.54
1013,Hispanic,22,Male,1.94,FALSE,152,133,285,3.69
337,White,20,Female,2.88,FALSE,152,134,286,2.82
750,White,28,Male,2.11,FALSE,137,136,273,3.46
506,White,21,Trans*,2.81,FALSE,154,135,289,3.23
258,White,29,Male,3.2,FALSE,154,131,285,2.41
1507,Black,22,Male,2.71,FALSE,155,153,308,3.48
287,White,25,Trans*,2.74,TRUE,162,131,293,3.69
0381,Hispanic,30,Male,1.14,FALSE,134,133,267,3.85
497,White,22,Female,2.83,FALSE,135,137,272,3.57
310,Hispanic,23,Female,2.74,TRUE,166,138,304,3.3
1878,White,28,Male,1.93,FALSE,133,138,271,3.5
311,Hispanic,22,Trans*,2.86,FALSE,134,142,276,2.33
1700,Native,23,Trans*,2.72,FALSE,151,164,315,1.84
1607,White,23,Female,1.21,FALSE,146,159,305,3.95
1045,White,20,Female,3.18,FALSE,149,163,312,3.41
488,Hispanic,24,Female,2.8,TRUE,139,134,273,3.61
1070,Black,28,Trans*,2.08,FALSE,140,140,280,1.92
494,White,30,Trans*,2.84,FALSE,143,137,280,2.54
777,White,24,Trans*,2.84,TRUE,136,134,270,3.51
0912,White,20,Trans*,3.38,FALSE,136,159,295,2.15
079,White,29,Male,2.82,FALSE,144,133,277,3.01
166,Hispanic,22,Male,2.76,FALSE,135,152,287,2.37
0576,White,29,Trans*,1.86,FALSE,159,140,299,3.07
1059,White,29,Female,2.8,FALSE,142,142,284,2.36
0141,White,22,Male,1.37,FALSE,134,156,290,3.74
1240,White,29,Female,1.03,FALSE,152,145,297,2.34
0953,White,30,Trans*,1.47,FALSE,154,164,318,3.95
290,Black,24,Trans*,2.51,TRUE,156,143,299,2.93
1097,Hispanic,30,Female,2.04,FALSE,155,160,315,2.86
1904,Hispanic,29,Trans*,3.62,FALSE,134,148,282,2.85
039,Native,21,Male,2.4,TRUE,144,140,284,3.72
575,White,25,Female,2.61,FALSE,136,142,278,2.6
264,White,25,Trans*,2.65,FALSE,161,137,298,3.81
234,White,20,Trans*,2.36,FALSE,152,131,283,3.2
572,Black,27,Trans*,2.06,TRUE,169,132,301,3.32
005,White,22,Trans*,2.25,FALSE,148,144,292,3.1
0393,Asian,21,Female,1.35,FALSE,147,145,292,3.7
0843,Hawaiian,21,Female,1.11,FALSE,132,136,268,3.56
1056,White,24,Trans*,3.89,FALSE,142,143,285,3.99
567,White,29,Female,3.07,FALSE,138,142,280,2.91
061,Hispanic,29,Female,2,FALSE,159,131,290,1.75
1689,Black,24,Male,1.24,FALSE,132,160,292,3.29
0860,White,22,Male,1.98,FALSE,151,133,284,3.54
1184,White,23,Trans*,3.56,FALSE,147,156,303,2.66
0624,White,27,Female,1.05,FALSE,144,130,274,3.17
499,White,27,Male,1.86,FALSE,164,131,295,3.04
699,White,30,Male,2.64,TRUE,142,144,286,3.62
0512,White,20,Female,3.99,FALSE,150,132,282,3.85
1899,White,26,Trans*,1.11,FALSE,160,155,315,2.85
1979,Black,29,Trans*,1.57,FALSE,135,150,285,3.77
454,Hispanic,24,Trans*,1.93,FALSE,155,135,290,2.6
709,White,25,Male,2.26,FALSE,134,132,266,3.42
1020,White,29,Male,2.66,FALSE,156,141,297,3.2
669,Asian,20,Trans*,1.95,FALSE,156,139,295,3.69
176,Black,26,Female,2.45,FALSE,162,139,301,2.53
1272,White,30,Trans*,2.27,FALSE,164,135,299,3.55
1497,White,26,Trans*,1.45,FALSE,131,158,289,2.17
1757,White,26,Trans*,3.27,FALSE,151,150,301,3.58
642,White,25,Female,2.6,TRUE,151,134,285,3.43
0461,White,28,Male,3.16,FALSE,141,169,310,3.6
060,Black,23,Trans*,2.08,TRUE,149,132,281,3.93
1246,White,27,Female,1.76,FALSE,149,162,311,3.58
0975,White,25,Female,2.12,FALSE,152,155,307,3.38
0421,Black,23,Female,2.8,FALSE,156,158,314,2.71
0879,White,24,Female,3.67,FALSE,144,164,308,2.19
1235,Hispanic,21,Female,2.27,FALSE,139,154,293,2.86
1887,White,23,Male,2.2,FALSE,162,154,316,2.41
768,White,24,Male,1.96,TRUE,155,142,297,3.63
0930,White,30,Male,1.58,FALSE,160,154,314,3.52
020,Hispanic,29,Male,3.19,FALSE,155,132,287,3.54
0636,White,25,Male,3.78,FALSE,144,138,282,3.97
787,Black,24,Trans*,2.02,TRUE,163,132,295,2.58
443,White,21,Male,2.04,FALSE,168,151,319,3.05
733,White,28,Male,2.05,TRUE,132,142,274,3.49
338,White,25,Trans*,2.36,FALSE,161,137,298,2.9
1961,White,27,Female,2.16,FALSE,150,170,320,3.56
423,White,28,Female,1.47,TRUE,142,137,279,3.12
247,Hispanic,25,Male,2.03,TRUE,138,132,270,3.28
1075,Asian,28,Trans*,2.76,FALSE,134,158,292,3.08
1143,Hispanic,22,Male,2.69,FALSE,168,164,332,2.69
084,White,20,Male,2.45,TRUE,152,132,284,3.4
1011,White,24,Trans*,2.34,FALSE,159,154,313,3.93
421,White,28,Female,1.65,FALSE,145,141,286,2.05
0384,Black,27,Male,3.62,FALSE,153,162,315,2.93
0939,Black,27,Male,3.21,FALSE,143,164,307,1.77
023,White,25,Trans*,2.75,FALSE,131,136,267,3.01
1839,Hispanic,25,Female,1.99,FALSE,157,153,310,3.39
1356,White,20,Male,1.54,FALSE,158,161,319,3.89
0946,Black,25,Trans*,3.87,FALSE,147,166,313,1.72
645,White,28,Trans*,1.98,FALSE,158,163,321,2.92
1014,White,30,Trans*,1.2,FALSE,137,164,301,2.09
441,White,27,Male,2.47,FALSE,158,137,295,2.83
140,Black,22,Male,1.41,TRUE,166,137,303,3.06
0747,Black,26,Male,2.09,FALSE,159,157,316,3.34
196,Black,20,Trans*,1.49,TRUE,150,138,288,3.6
1325,White,25,Trans*,3.16,FALSE,146,166,312,3
720,White,26,Trans*,2.56,TRUE,132,131,263,3.22
773,Black,25,Female,1.87,TRUE,141,133,274,3.77
0833,Black,27,Male,2.36,FALSE,168,162,330,2.42
121,White,27,Trans*,2.7,FALSE,154,151,305,2.88
144,White,30,Female,2.66,TRUE,147,149,296,3.54
152,White,22,Trans*,3.33,TRUE,134,133,267,3.38
138,White,28,Male,2.61,TRUE,132,138,270,2.94
1484,White,22,Trans*,1.56,FALSE,155,163,318,2.31
1327,White,29,Trans*,3.1,FALSE,138,164,302,3.75
1458,White,20,Male,2.8,FALSE,149,169,318,2.7
1898,Hispanic,28,Male,2.82,FALSE,139,135,274,3.94
709,White,21,Male,2.13,TRUE,145,136,281,3.84
0748,White,24,Trans*,2.27,FALSE,147,159,306,3.27
1840,White,20,Female,2.93,FALSE,150,152,302,3.81
1174,White,29,Trans*,3.92,FALSE,134,159,293,3.72
0160,White,28,Trans*,3.48,FALSE,146,148,294,2.87
0711,White,24,Female,1.95,FALSE,148,134,282,3.33
397,Hispanic,26,Female,3.01,FALSE,144,131,275,2.6
